training_row_id,row_origin,raw_file,line,plan_date,pub_date,session_date,packet_id,setup_level,swept_low,recovered_level,trap_detected_timestamp_et,reclaim_detected_timestamp_et,classification_complete_timestamp_et,candidate_fired_timestamp_et,candidate_timing_driver,outcome_window_available,horizon_15m_complete,horizon_60m_complete,reclaim_price,entry_price,entry_timestamp_et,source_mode,source_label_status,accepted_for_timing_test,source_confidence_score,significant_low_score,prior_touch_count,prior_hold_minutes,prior_bounce_points,major_source_bonus,flush_depth,flush_depth_ticks,approach_velocity,multi_level_flush_count,volume_on_trap_bar,median_volume_30m,flush_score,reclaim_score,reclaim_close_location,reclaim_range,acceptance_closes_above_L,acceptance_score_timestamp_et,non_acceptance_score_timestamp_et,first_threshold_close_timestamp_et,non_acceptance_score,non_acceptance_closes,reclaim_minutes_from_trap,squeeze_score,candidate_score,target_room,target_invalid_for_level_to_level,risk_to_sweep,target_R,next_trusted_level_above,next_trusted_level_source,next_trusted_level_role,next_trusted_level_pub_date,time_of_day_bucket,visual_sanity_status,source_blocker_count,bars_available,window_csv,acceptance_family_model,hard_reject,hard_reject_reasons
packet-80cf4145dc2e6bdc,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,143,2026-03-13,2026-03-12,2026-03-13,mancini-es1m:2026-03-12T1919:6697.0:fc8f5c1b495c,6697.0,6674.75,6697.0,2026-03-12T19:04:00-04:00,2026-03-12T19:19:00-04:00,2026-03-12T19:21:00-04:00,,reclaim_score,true,true,true,6699.0,6701.25,2026-03-12T19:21:00-04:00,data_context,,true,0.0,0.0,0,0.0,0.0,0.0,22.25,89.0,2.25,4,260.0,260.0,0.9,0.8,0.0,2.5,3,2026-03-12T19:21:00-04:00,2026-03-12T19:28:00-04:00,2026-03-12T19:26:00-04:00,0.7,3,15.0,0.0,0.38,-1.25,true,26.75,-0.0467,6700.0,daily_plan_text,RESISTANCE_ONLY,2026-03-12,post_rth,insufficient_visual_context,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260312_1919_6697.0_fc8f5c1b495c.csv,classic_acceptance_backtest_from_below,true,no_source_data_only
packet-fc358143c3fdba6e,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,82,2026-03-13,2026-03-12,2026-03-13,mancini-es1m:2026-03-12T1919:6699.0:95ee11585d82,6699.0,6674.75,6699.0,2026-03-12T19:04:00-04:00,2026-03-12T19:19:00-04:00,2026-03-12T19:21:00-04:00,,reclaim_score,true,true,true,6699.0,6701.25,2026-03-12T19:21:00-04:00,data_context,,true,0.0,0.0,0,0.0,0.0,0.0,24.25,97.0,2.25,5,260.0,260.0,0.9,0.55,0.0,2.5,3,2026-03-12T19:21:00-04:00,2026-03-12T19:27:00-04:00,2026-03-12T19:27:00-04:00,0.5,1,15.0,0.0,0.3175,-1.25,true,26.75,-0.0467,6700.0,daily_plan_text,RESISTANCE_ONLY,2026-03-12,post_rth,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260312_1919_6699.0_95ee11585d82.csv,simple_reclaim_unclassified,true,no_source_data_only
packet-dd0275334d2bd9b8,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,80,2026-03-13,2026-03-12,2026-03-13,mancini-es1m:2026-03-12T1935:6705.0:7e8020f96f27,6705.0,6697.5,6705.0,2026-03-12T19:24:00-04:00,2026-03-12T19:35:00-04:00,2026-03-12T19:35:00-04:00,,reclaim_score,true,true,true,6706.5,6706.5,2026-03-12T19:35:00-04:00,data_context,,true,0.0,0.0,0,0.0,0.0,0.0,7.5,30.0,2.125,3,441.0,324.0,0.9142,0.6667,0.5714,1.75,1,2026-03-12T19:35:00-04:00,,,0.0,0,11.0,0.3796,0.4254,4.5,false,9.25,0.4865,6711.0,daily_plan_text,RESISTANCE_ONLY,2026-03-12,post_rth,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260312_1935_6705.0_7e8020f96f27.csv,classic_acceptance_second_attempt_reclaim,true,no_source_data_only;immediate_failure_after_reclaim
packet-7c49b7b03a9635b9,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,118,2026-03-13,2026-03-12,2026-03-13,mancini-es1m:2026-03-13T0748:6712.0:ae9878e26bb0,6712.0,6699.5,6712.0,2026-03-13T07:38:00-04:00,2026-03-13T07:48:00-04:00,2026-03-13T07:49:00-04:00,,reclaim_score,true,true,true,6714.0,6713.0,2026-03-13T07:49:00-04:00,data_context,,true,0.0,0.0,0,0.0,0.0,0.0,12.5,50.0,1.65,3,547.0,541.0,0.8574,0.5333,0.125,4.0,2,2026-03-13T07:49:00-04:00,,,0.0,0,10.0,0.3248,0.3698,3.0,false,13.75,0.2182,6716.0,daily_plan_text,RESISTANCE_ONLY,2026-03-12,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260313_0748_6712.0_ae9878e26bb0.csv,simple_reclaim_unclassified,true,no_source_data_only;immediate_failure_after_reclaim
packet-00351269704c780b,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,133,2026-03-13,2026-03-12,2026-03-13,mancini-es1m:2026-03-13T0845:6721.0:8e30e84dcbf5,6721.0,6703.25,6721.0,2026-03-13T08:36:00-04:00,2026-03-13T08:45:00-04:00,2026-03-13T08:47:00-04:00,,reclaim_score,true,true,true,6735.0,6734.25,2026-03-13T08:47:00-04:00,data_context,,true,0.0,0.2,0,0.0,0.0,1.0,17.75,71.0,2.3333,4,5308.0,6425.0,0.8826,1.0,0.9048,5.25,3,2026-03-13T08:47:00-04:00,2026-03-13T08:47:00-04:00,2026-03-13T08:45:00-04:00,0.7,3,9.0,0.035,0.4835,-8.25,true,31.25,-0.264,6726.0,daily_plan_text,RESISTANCE_ONLY,2026-03-12,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260313_0845_6721.0_8e30e84dcbf5.csv,non_acceptance_protocol,true,no_source_data_only
packet-0544c41889be4601,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-13,2026-03-12,2026-03-13,mancini-es1m:2026-03-13T0846:6727.0:c8d48af5481f,6727.0,6703.25,6727.0,2026-03-13T08:36:00-04:00,2026-03-13T08:46:00-04:00,2026-03-13T08:48:00-04:00,,reclaim_score,true,true,true,6734.25,6729.0,2026-03-13T08:48:00-04:00,data_context,,true,0.0,0.0,0,0.0,0.0,0.0,23.75,95.0,4.5833,5,5308.0,6107.5,0.8869,0.8,0.381,5.25,3,2026-03-13T08:48:00-04:00,2026-03-13T08:47:00-04:00,2026-03-13T08:46:00-04:00,0.6,2,10.0,0.3119,0.4398,3.0,false,26.0,0.1154,6732.0,daily_plan_text,RESISTANCE_ONLY,2026-03-12,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260313_0846_6727.0_c8d48af5481f.csv,non_acceptance_protocol,true,no_source_data_only;immediate_failure_after_reclaim
packet-083567c2bf522031,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T1459:6623.0:119749312ede,6623.0,6612.75,6623.0,2026-03-18T15:13:00-04:00,2026-03-18T14:59:00-04:00,2026-03-18T15:01:00-04:00,,reclaim_score,true,true,false,6626.25,6625.25,2026-03-18T15:01:00-04:00,data_context,,false,0.2,0.6021,7,7.0,7.0,1.0,10.25,41.0,0.9457,1,181.0,448.0,0.5753,1.0,0.65,5.0,3,2026-03-18T15:01:00-04:00,,,0.0,0,,0.8,0.6956,46.75,false,12.75,3.6667,6672.0,daily_plan_text,SUPPORT_LEVEL,2026-03-17,power_hour,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_1459_6623.0_119749312ede.csv,simple_reclaim_unclassified,true,sr_list_only;no_source_data_only;reclaim_not_after_trap;candidate_fire_not_after_trap
packet-9244da902fd01b73,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T1442:6632.0:2b576122b343,6632.0,6627.5,6632.0,2026-03-18T14:47:00-04:00,2026-03-18T14:42:00-04:00,2026-03-18T14:42:00-04:00,,reclaim_score,true,true,true,6634.0,6634.0,2026-03-18T14:42:00-04:00,data_context,,false,0.2,0.349,5,4.0,3.25,0.0,4.5,18.0,0.875,0,382.0,307.0,0.4307,0.6667,0.8333,3.0,1,2026-03-18T14:42:00-04:00,,,0.0,0,,0.74,0.508,38.0,false,6.75,5.6296,6672.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-03-17,afternoon,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_1442_6632.0_2b576122b343.csv,classic_acceptance_second_attempt_reclaim,true,sr_list_only;no_source_data_only;reclaim_not_after_trap;candidate_fire_not_after_trap;immediate_failure_after_reclaim
packet-62045c98aef51610,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,465,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T1441:6635.0:3b9205c20946,6635.0,6627.5,6635.0,2026-03-18T14:47:00-04:00,2026-03-18T14:26:00-04:00,2026-03-18T14:28:00-04:00,,reclaim_score,true,true,true,6639.0,6642.25,2026-03-18T14:28:00-04:00,data_context,,false,0.0,0.3542,6,5.0,3.5,0.0,7.5,30.0,0.875,1,382.0,301.0,0.6311,0.8,0.3,2.5,3,2026-03-18T14:28:00-04:00,2026-03-18T14:29:00-04:00,2026-03-18T14:27:00-04:00,0.7,3,,0.7379,0.5623,29.75,false,15.0,1.9833,6672.0,daily_plan_text,MAJOR_SUPPORT,2026-03-17,afternoon,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_1441_6635.0_3b9205c20946.csv,non_acceptance_protocol,true,no_source_data_only;reclaim_not_after_trap;candidate_fire_not_after_trap
packet-ecb45270ac00d398,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T1430:6639.0:3fe1d44cd2d1,6639.0,6628.0,6639.0,2026-03-18T14:45:00-04:00,2026-03-18T14:30:00-04:00,2026-03-18T14:32:00-04:00,,reclaim_score,true,true,true,6640.5,6642.25,2026-03-18T14:32:00-04:00,data_context,,false,0.2,0.3865,17,16.0,4.25,0.0,11.0,44.0,0.819,2,399.0,292.0,0.7223,0.8,0.2,2.5,3,2026-03-18T14:32:00-04:00,,,0.0,0,,0.74,0.6091,29.75,false,14.5,2.0517,6672.0,daily_plan_text,MAJOR_SUPPORT,2026-03-17,afternoon,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_1430_6639.0_3fe1d44cd2d1.csv,simple_reclaim_unclassified,true,sr_list_only;no_source_data_only;reclaim_not_after_trap;candidate_fire_not_after_trap
packet-4df7ff7663d6ee98,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T1405:6648.0:706990a114ff,6648.0,6643.5,6648.0,2026-03-18T14:00:00-04:00,2026-03-18T14:05:00-04:00,2026-03-18T14:07:00-04:00,,reclaim_score,true,true,true,6655.0,6653.0,2026-03-18T14:07:00-04:00,data_context,,true,0.2,0.6052,8,7.0,7.25,1.0,4.5,18.0,1.45,0,478.0,524.0,0.4693,1.0,0.7,2.5,3,2026-03-18T14:07:00-04:00,2026-03-18T14:07:00-04:00,2026-03-18T14:05:00-04:00,0.7,3,5.0,0.7336,0.6619,19.0,false,9.75,1.9487,6672.0,daily_plan_text,SUPPORT_LEVEL,2026-03-17,afternoon,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_1405_6648.0_706990a114ff.csv,non_acceptance_protocol,true,sr_list_only;no_source_data_only
packet-0d425838d0139b1c,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T1410:6655.0:adddfa132039,6655.0,6638.0,6655.0,2026-03-18T14:23:00-04:00,2026-03-18T14:04:00-04:00,2026-03-18T14:06:00-04:00,,reclaim_score,true,true,true,6655.25,6658.0,2026-03-18T14:06:00-04:00,data_context,,false,0.2,0.3563,7,6.0,3.5,0.0,17.0,68.0,1.2059,2,658.0,386.0,0.8045,1.0,0.95,5.0,3,2026-03-18T14:06:00-04:00,,,0.0,0,,0.5764,0.6353,14.0,false,20.25,0.6914,6672.0,daily_plan_text,MAJOR_SUPPORT,2026-03-17,afternoon,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_1410_6655.0_adddfa132039.csv,classic_acceptance_second_attempt_reclaim,true,sr_list_only;no_source_data_only;reclaim_not_after_trap;candidate_fire_not_after_trap;immediate_failure_after_reclaim
packet-25b4ea16bdfa5357,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,37,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T1338:6658.0:d6e77f2ee797,6658.0,6647.25,6658.0,2026-03-18T13:53:00-04:00,2026-03-18T13:38:00-04:00,2026-03-18T13:39:00-04:00,,reclaim_score,true,true,true,6663.5,6659.0,2026-03-18T13:39:00-04:00,data_context,,false,0.0,0.5177,12,16.0,14.75,0.0,10.75,43.0,1.1739,2,587.0,396.0,0.7783,0.7333,0.2727,5.5,2,2026-03-18T13:39:00-04:00,2026-03-18T13:39:00-04:00,2026-03-18T13:38:00-04:00,0.7,1,,0.6004,0.5885,13.0,false,12.0,1.0833,6672.0,daily_plan_text,MAJOR_SUPPORT,2026-03-17,midday,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_1338_6658.0_d6e77f2ee797.csv,non_acceptance_protocol,true,no_source_data_only;reclaim_not_after_trap;candidate_fire_not_after_trap;immediate_failure_after_reclaim
packet-2c58b3be1c1a2905,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T1339:6662.0:e22614beb874,6662.0,6645.5,6662.0,2026-03-18T13:54:00-04:00,2026-03-18T13:42:00-04:00,2026-03-18T13:43:00-04:00,,reclaim_score,true,true,true,6663.25,6663.5,2026-03-18T13:43:00-04:00,data_context,,false,0.2,0.6635,13,14.0,10.75,1.0,16.5,66.0,1.1979,3,595.0,399.0,0.8489,0.7333,0.8182,5.5,2,2026-03-18T13:43:00-04:00,,,0.0,0,,0.5232,0.6436,8.5,false,18.25,0.4658,6672.0,daily_plan_text,SUPPORT_LEVEL,2026-03-17,midday,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_1339_6662.0_e22614beb874.csv,simple_reclaim_unclassified,true,sr_list_only;no_source_data_only;reclaim_not_after_trap;candidate_fire_not_after_trap;immediate_failure_after_reclaim
packet-02226b52ba83f0cf,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T1215:6667.0:80fe456b996e,6667.0,6665.75,6667.0,2026-03-18T12:11:00-04:00,2026-03-18T12:15:00-04:00,2026-03-18T12:17:00-04:00,,reclaim_score,true,true,true,6667.5,6669.25,2026-03-18T12:17:00-04:00,data_context,,true,0.2,0.0,0,0.0,0.0,0.0,1.25,5.0,1.0909,0,316.0,245.0,0.32,0.8,0.2222,2.25,3,2026-03-18T12:17:00-04:00,2026-03-18T12:24:00-04:00,2026-03-18T12:24:00-04:00,0.5,1,4.0,0.3598,0.356,2.75,false,3.75,0.7333,6672.0,daily_plan_text,RESISTANCE_ONLY,2026-03-17,midday,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_1215_6667.0_80fe456b996e.csv,simple_reclaim_unclassified,true,sr_list_only;no_source_data_only
packet-fd4562fe8b8193cd,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,37,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T0933:6673.0:3968093a577f,6673.0,6668.5,6673.0,2026-03-18T09:28:00-04:00,2026-03-18T09:33:00-04:00,2026-03-18T09:35:00-04:00,,reclaim_score,true,true,true,6680.0,6673.25,2026-03-18T09:35:00-04:00,data_context,,true,0.0,0.2771,2,1.0,6.0,0.0,4.5,18.0,2.05,1,475.0,243.0,0.709,1.0,0.7826,5.75,3,2026-03-18T09:35:00-04:00,2026-03-18T09:34:00-04:00,2026-03-18T09:33:00-04:00,0.7,1,5.0,0.76,0.6131,95.75,false,5.0,19.15,6769.0,daily_plan_text,MAJOR_SUPPORT,2026-03-17,rth_open,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_0933_6673.0_3968093a577f.csv,classic_acceptance_second_attempt_reclaim,true,no_source_data_only
packet-2a8ddf625a34ee1e,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T1001:6678.0:42b543d65f3f,6678.0,6668.25,6678.0,2026-03-18T09:49:00-04:00,2026-03-18T10:01:00-04:00,2026-03-18T10:03:00-04:00,,reclaim_score,true,true,true,6684.0,6682.25,2026-03-18T10:03:00-04:00,data_context,,true,0.2,0.2,0,0.0,0.0,1.0,9.75,39.0,3.75,2,265.0,210.0,0.8595,0.8,0.0455,5.5,3,2026-03-18T10:03:00-04:00,2026-03-18T10:01:00-04:00,2026-03-18T10:01:00-04:00,0.5,1,12.0,0.76,0.5939,86.75,false,14.25,6.0877,6769.0,daily_plan_text,SUPPORT_LEVEL,2026-03-17,rth_open,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_1001_6678.0_42b543d65f3f.csv,non_acceptance_protocol,true,sr_list_only;no_source_data_only
packet-45c13cdf38838e92,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T0752:6686.0:33acb1fbb3fc,6686.0,6681.0,6686.0,2026-03-18T08:01:00-04:00,2026-03-18T07:52:00-04:00,2026-03-18T07:54:00-04:00,,reclaim_score,true,true,true,6691.5,6686.5,2026-03-18T07:54:00-04:00,data_context,,false,0.2,0.45,9,12.0,10.0,0.0,5.0,20.0,1.6429,0,310.0,389.0,0.5038,0.8,0.3333,3.75,3,2026-03-18T07:54:00-04:00,2026-03-18T07:52:00-04:00,2026-03-18T07:52:00-04:00,0.5,1,,0.735,0.5803,82.5,false,5.75,14.3478,6769.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-03-17,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_0752_6686.0_33acb1fbb3fc.csv,classic_acceptance_second_attempt_reclaim,true,sr_list_only;no_source_data_only;reclaim_not_after_trap;candidate_fire_not_after_trap
packet-f7fd9195f386eb55,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,614,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T0823:6689.0:b3b99000408f,6689.0,6683.25,6689.0,2026-03-18T08:16:00-04:00,2026-03-18T08:23:00-04:00,2026-03-18T08:25:00-04:00,,reclaim_score,true,true,true,6692.0,6695.5,2026-03-18T08:25:00-04:00,data_context,,true,0.0,0.549,8,7.0,2.75,1.0,5.75,23.0,2.125,1,378.0,214.0,0.7449,1.0,0.5556,2.25,3,2026-03-18T08:25:00-04:00,2026-03-18T08:27:00-04:00,2026-03-18T08:25:00-04:00,0.7,3,7.0,0.735,0.6832,73.5,false,12.5,5.88,6769.0,daily_plan_text,SUPPORT_LEVEL,2026-03-17,overnight_premarket,review_only_context,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_0823_6689.0_b3b99000408f.csv,non_acceptance_protocol,true,no_source_data_only
packet-d9a1e0d0ed79b888,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T0823:6690.0:c8543266ad89,6690.0,6683.25,6690.0,2026-03-18T08:16:00-04:00,2026-03-18T08:23:00-04:00,2026-03-18T08:25:00-04:00,,reclaim_score,true,true,true,6692.0,6695.5,2026-03-18T08:25:00-04:00,data_context,,true,0.2,0.5344,7,6.0,1.75,1.0,6.75,27.0,2.125,2,378.0,214.0,0.8553,1.0,0.5556,2.25,3,2026-03-18T08:25:00-04:00,2026-03-18T08:27:00-04:00,2026-03-18T08:25:00-04:00,0.7,3,7.0,0.735,0.7217,73.5,false,12.5,5.88,6769.0,daily_plan_text,SUPPORT_LEVEL,2026-03-17,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_0823_6690.0_c8543266ad89.csv,non_acceptance_protocol,true,sr_list_only;no_source_data_only
packet-988e05da20bed0b8,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T0834:6696.0:54c457ba56c0,6696.0,6687.25,6696.0,2026-03-18T08:20:00-04:00,2026-03-18T08:34:00-04:00,2026-03-18T08:36:00-04:00,,reclaim_score,true,true,true,6699.5,6699.5,2026-03-18T08:36:00-04:00,data_context,,true,0.2,0.0,0,0.0,0.0,0.0,8.75,35.0,3.5,2,226.0,235.5,0.8293,1.0,1.0,2.75,3,2026-03-18T08:36:00-04:00,2026-03-18T08:43:00-04:00,2026-03-18T08:37:00-04:00,0.9,3,14.0,0.735,0.5829,69.5,false,12.5,5.56,6769.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-03-17,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_0834_6696.0_54c457ba56c0.csv,non_acceptance_protocol,true,sr_list_only;no_source_data_only
packet-e00f28899f727d38,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T0736:6703.0:2ad254850080,6703.0,6683.5,6703.0,2026-03-18T07:50:00-04:00,2026-03-18T07:36:00-04:00,2026-03-18T07:38:00-04:00,,reclaim_score,true,true,true,6707.5,6709.5,2026-03-18T07:38:00-04:00,data_context,,false,0.2,0.6771,3,10.0,12.5,1.0,19.5,78.0,2.325,4,411.0,254.5,0.9615,1.0,0.8182,2.75,3,2026-03-18T07:38:00-04:00,2026-03-18T07:40:00-04:00,2026-03-18T07:38:00-04:00,0.7,3,,0.735,0.7786,59.5,false,26.25,2.2667,6769.0,daily_plan_text,MAJOR_SUPPORT,2026-03-17,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_0736_6703.0_2ad254850080.csv,non_acceptance_protocol,true,sr_list_only;no_source_data_only;reclaim_not_after_trap;candidate_fire_not_after_trap
packet-f6a2453fe4efecf8,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T0741:6708.0:a73f47c3381e,6708.0,6683.5,6708.0,2026-03-18T07:50:00-04:00,2026-03-18T07:41:00-04:00,2026-03-18T07:41:00-04:00,,reclaim_score,true,true,true,6714.75,6714.75,2026-03-18T07:41:00-04:00,data_context,,false,0.2,0.4167,8,11.0,7.5,0.0,24.5,98.0,2.325,5,411.0,301.0,0.9365,0.8667,0.7778,2.25,1,2026-03-18T07:41:00-04:00,2026-03-18T07:41:00-04:00,2026-03-18T07:41:00-04:00,0.5,1,,0.7003,0.6682,54.25,false,31.5,1.7222,6769.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-03-17,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_0741_6708.0_a73f47c3381e.csv,simple_reclaim_unclassified,true,sr_list_only;no_source_data_only;reclaim_not_after_trap;candidate_fire_not_after_trap;immediate_failure_after_reclaim
packet-fe65b5e2ecd7d4ab,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-18T0741:6713.0:4fa5cfd97720,6713.0,6683.5,6713.0,2026-03-18T07:50:00-04:00,2026-03-18T07:41:00-04:00,2026-03-18T07:41:00-04:00,,reclaim_score,true,true,true,6714.75,6714.75,2026-03-18T07:41:00-04:00,data_context,,false,0.2,0.7375,6,12.0,17.0,1.0,29.5,118.0,2.325,6,411.0,301.0,0.9365,0.6667,0.7778,2.25,1,2026-03-18T07:41:00-04:00,,,0.0,0,,0.7003,0.6984,54.25,false,31.5,1.7222,6769.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-03-17,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260318_0741_6713.0_4fa5cfd97720.csv,simple_reclaim_unclassified,true,sr_list_only;no_source_data_only;reclaim_not_after_trap;candidate_fire_not_after_trap;immediate_failure_after_reclaim
packet-10b7ba2829840761,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,37,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-17T1800:6716.0:d5b1f274f69e,6716.0,6713.75,6716.0,2026-03-17T17:48:00-04:00,2026-03-17T18:00:00-04:00,2026-03-17T18:02:00-04:00,,reclaim_score,true,true,true,6716.5,6716.0,2026-03-17T18:02:00-04:00,data_context,,true,0.0,0.3042,3,2.0,0.0,0.0,2.25,9.0,1.125,0,16.0,19.5,0.3211,0.8,0.2857,1.75,3,2026-03-17T18:02:00-04:00,,,0.0,0,12.0,0.7,0.4803,53.0,false,2.5,21.2,6769.0,daily_plan_text,SUPPORT_LEVEL,2026-03-17,post_rth,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260317_1800_6716.0_d5b1f274f69e.csv,classic_acceptance_second_attempt_reclaim,true,no_source_data_only;immediate_failure_after_reclaim
packet-2c17f367ded047d9,packet_observation,data/research/mancini/Longer Mancini Logs 2.txt,35,2026-03-18,2026-03-17,2026-03-18,mancini-es1m:2026-03-17T1719:6717.0:cffa438efe5e,6717.0,6716.25,6717.0,2026-03-17T17:21:00-04:00,2026-03-17T17:20:00-04:00,2026-03-17T17:20:00-04:00,,reclaim_score,true,true,true,6717.0,6717.0,2026-03-17T17:20:00-04:00,data_context,,false,0.2,0.3729,7,14.0,3.5,0.0,0.75,3.0,0.6071,0,29.0,23.0,0.2348,0.2167,0.3333,0.75,1,2026-03-17T17:20:00-04:00,,,0.0,0,,0.7,0.3544,52.0,false,1.0,52.0,6769.0,daily_plan_text,MAJOR_SUPPORT,2026-03-17,post_rth,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260317_1719_6717.0_cffa438efe5e.csv,classic_acceptance_second_attempt_reclaim,true,sr_list_only;no_source_data_only;reclaim_not_after_trap;candidate_fire_not_after_trap;immediate_failure_after_reclaim
