level_id,source_id,source_kind,source_path,ocr_verified,source_snippet,plan_date,pub_date,price,zone_low,zone_high,primary_role,direction,tags,long_eligible,bars_in_session,saty_valid,nearest_saty_label,nearest_saty_price,nearest_saty_distance,event_status,touch_ct,touch_et,sweep_ct,sweep_et,sweep_low,sweep_depth_points,reclaim_ct,reclaim_et,sweep_reclaim_same_bar,acceptance2_ct,acceptance2_et,acceptance3_ct,acceptance3_et,nonacceptance2_ct,nonacceptance2_et,entry_model,entry_ct,entry_et,entry_price,horizon_5m_complete,mfe_5m,mae_5m,hit_2pt_5m,hit_4pt_5m,hit_8pt_5m,hit_10pt_5m,horizon_15m_complete,mfe_15m,mae_15m,hit_2pt_15m,hit_4pt_15m,hit_8pt_15m,hit_10pt_15m,horizon_30m_complete,mfe_30m,mae_30m,hit_2pt_30m,hit_4pt_30m,hit_8pt_30m,hit_10pt_30m,horizon_60m_complete,mfe_60m,mae_60m,hit_2pt_60m,hit_4pt_60m,hit_8pt_60m,hit_10pt_60m,mfe_eod,mae_eod,hit_2pt_eod,hit_4pt_eod,hit_8pt_eod,hit_10pt_eod,eod_complete
c86bc1726916,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"...e ES out of a range we had built all week which - as of today - mostly has resistance at 7188/7198, and support down at 7135.",2026-05-01,2026-04-30,7135,7135,7135,RESISTANCE_ONLY,resistance,resistance_only|failed_breakdown_reclaim,false,1321,true,ATR-1,7154.55,19.55,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9a26003f0f9,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"I wrote Wednesday at 3:30PM: ""The only setup is interest is the Failed Breakdown of today's low which is at 7137.",2026-05-01,2026-04-30,7137,7137,7137,RESISTANCE_ONLY,support,failed_breakdown_reclaim|shelf_cluster_low|resistance_only|defend_first,false,1321,true,ATR-1,7154.55,17.55,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0840518daea5,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"If you don't you need to lock in partial gains at 7147 since it will be resistance."" Why was 7137 flush and recovery a Failed Breakdown?",2026-05-01,2026-04-30,7137,7137,7137,RESISTANCE_ONLY,resistance,failed_breakdown_reclaim|resistance_only|shelf_cluster_low|defend_first,false,1321,true,ATR-1,7154.55,17.55,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c164e8be4cc,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7141 (major),2026-05-01,2026-04-30,7141,7141,7141,MAJOR_SUPPORT,support,major,true,1321,true,ATR-1,7154.55,13.55,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75fa384230fc,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,...emember the non-acceptance protocol automatically activates when price recovers the significant low (7137) by 5 points (7142) and holds at or above 7142 for a few minutes.,2026-05-01,2026-04-30,7142,7142,7142,FAILED_BREAKDOWN_RECLAIM,support,failed_breakdown_reclaim|defend_first,true,1321,true,ATR-1,7154.55,12.55,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dc81557f855,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7147,2026-05-01,2026-04-30,7147,7147,7147,RESISTANCE_ONLY,support,failed_breakdown_reclaim|resistance_only|shelf_cluster_low|first_support_caution,false,1321,true,ATR-1,7154.55,7.55,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b29731568e93,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Today this range was mostly 7147 support with 7189 resistance.,2026-05-01,2026-04-30,7147,7147,7147,RESISTANCE_ONLY,resistance,resistance_only|failed_breakdown_reclaim|shelf_cluster_low|first_support_caution,false,1321,true,ATR-1,7154.55,7.55,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3cfe623c371,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7152,2026-05-01,2026-04-30,7152,7152,7152,SUPPORT_LEVEL,support,,true,1321,true,ATR-1,7154.55,2.55,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977452a88d53,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,There is a very nice two touch set of lows at 7157-61.,2026-05-01,2026-04-30,7157,7157,7157,SUPPORT_LEVEL,support,,true,1321,true,ATR-1,7154.55,2.45,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1568639ba4b,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"This followed nicely for a multi level-to-level move and I managed as always: Locked in 75% profits at 7160 1st up, left 25% to run.",2026-05-01,2026-04-30,7160,7160,7160,FAILED_BREAKDOWN_RECLAIM,support,failed_breakdown_reclaim|shelf_cluster_low,true,1321,true,ATR-1,7154.55,5.45,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ebae0b97bcf,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7161 (major),2026-05-01,2026-04-30,7161,7161,7161,MAJOR_SUPPORT,support,major,true,1321,true,ATR-1,7154.55,6.45,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31d8c98b7fa9,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7165,2026-05-01,2026-04-30,7165,7165,7165,SUPPORT_LEVEL,support,,true,1321,true,ext-4,7174.28,9.28,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7f150b7122b,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"There is the 520AM low at 7167 from which we ripped to the morning highs, then there is the 7157 low from which we ripped to the afternoon highs.",2026-05-01,2026-04-30,7167,7167,7167,SUPPORT_LEVEL,support,,true,1321,true,ext-4,7174.28,7.28,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855750237ff,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7174,2026-05-01,2026-04-30,7174,7174,7174,FAILED_BREAKDOWN_RECLAIM,support,defend_first|target_reference|failed_breakdown_reclaim,true,1321,true,ext-4,7174.28,0.28,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414a0e0e4f7c,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7180,2026-05-01,2026-04-30,7180,7180,7180,RESISTANCE_ONLY,support,failed_breakdown_reclaim|resistance_only,false,1321,true,ext-4,7174.28,5.72,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8da234b4bd6d,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,For the 7180 short ideally one sees a final bounce here OR a Failed Breakdown.,2026-05-01,2026-04-30,7180,7180,7180,RESISTANCE_ONLY,resistance,failed_breakdown_reclaim|resistance_only,false,1321,true,ext-4,7174.28,5.72,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7861eb79620b,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7188 (major),2026-05-01,2026-04-30,7188,7188,7188,RESISTANCE_ONLY,support,major|defend_first|resistance_only,false,1321,true,ext-3,7189.77,1.77,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea4a7528508b,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Generally resistance all week has been something like 7188/7198 and inability for bulls to defend that on a backtest could trigger selling.,2026-05-01,2026-04-30,7188,7188,7188,RESISTANCE_ONLY,resistance,defend_first|resistance_only,false,1321,true,ext-3,7189.77,1.77,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c34a7af1840,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"I wrote yesterday at 3:30pm: ""My general lean is we fill this out (perhaps trap support once more) then see 7174, 7189.",2026-05-01,2026-04-30,7189,7189,7189,RESISTANCE_ONLY,support,defend_first|resistance_only|target_reference,false,1321,true,ext-3,7189.77,0.77,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64ef67d72855,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistance was 7189 which held 2x between 8pm Tuesday and 2am Wednesday.,2026-05-01,2026-04-30,7189,7189,7189,RESISTANCE_ONLY,resistance,defend_first|resistance_only|target_reference,false,1321,true,ext-3,7189.77,0.77,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54a790ff3567,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"Thursday Morning and the 10:18AM 7160 Failed Breakdown When I woke up and checked price at 730AM, we were up at 7190's still after some routine overnight level to level action.",2026-05-01,2026-04-30,7190,7190,7190,FAILED_BREAKDOWN_RECLAIM,support,failed_breakdown_reclaim,true,1321,true,ext-3,7189.77,0.23,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4df470d439bb,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7193,2026-05-01,2026-04-30,7193,7193,7193,SUPPORT_LEVEL,support,,true,1321,true,ext-3,7189.77,3.23,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1acde664050e,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7198,2026-05-01,2026-04-30,7198,7198,7198,RESISTANCE_ONLY,support,defend_first|resistance_only,false,1321,true,ext-2,7200.65,2.65,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623daebd602,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Generally resistance all week has been something like 7188/7198 and inability for bulls to defend that on a backtest could trigger selling.,2026-05-01,2026-04-30,7198,7198,7198,RESISTANCE_ONLY,resistance,defend_first|resistance_only,false,1321,true,ext-2,7200.65,2.65,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af4b7d071583,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"Institutions trapped them when we sold down to 7132, recovered 7137 by 4:20PM, and ripped to 7200+ this morning.",2026-05-01,2026-04-30,7200,7200,7200,RESISTANCE_ONLY,support,failed_breakdown_reclaim|resistance_only,false,1321,true,ext-2,7200.65,0.65,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e011d6bb9a8,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"It recovered shortly after, and we ripped to 7200+ this morning.",2026-05-01,2026-04-30,7200,7200,7200,RESISTANCE_ONLY,resistance,failed_breakdown_reclaim|resistance_only,false,1321,true,ext-2,7200.65,0.65,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62ed09177d20,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7204,2026-05-01,2026-04-30,7204,7204,7204,SUPPORT_LEVEL,support,,true,1321,true,ext-2,7200.65,3.35,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dec58d1bfa5,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7208,2026-05-01,2026-04-30,7208,7208,7208,SUPPORT_LEVEL,support,,true,1321,true,ext-1,7211.53,3.53,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e72bbfa30b58,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7212 (major),2026-05-01,2026-04-30,7212,7212,7212,FAILED_BREAKDOWN_RECLAIM,support,major|caution|failed_breakdown_reclaim|defend_first,true,1321,true,ext-1,7211.53,0.47,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eefd2b70a83b,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7219 (major),2026-05-01,2026-04-30,7219,7219,7219,FIRST_SUPPORT_CAUTION,support,major|first_support_caution|caution|failed_breakdown_reclaim|defend_first,true,1321,true,PUT_TRIGGER,7224.99,5.99,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
052c21afa134,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"A Failed Breakdown of this low is a high quality trade."" Around 1:50PM, we got this and ripped to ~7221 Monday, before finally cooling off into yesterday Yesterday, ES put in another incredible Failed Breakdown after earnings.",2026-05-01,2026-04-30,7221,7221,7221,FAILED_BREAKDOWN_RECLAIM,support,failed_breakdown_reclaim,true,1321,true,PUT_TRIGGER,7224.99,3.99,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398e5287df9d,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7224,2026-05-01,2026-04-30,7224,7224,7224,SUPPORT_LEVEL,support,,true,1321,true,PUT_TRIGGER,7224.99,0.99,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cc35bfaad5a,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7228,2026-05-01,2026-04-30,7228,7228,7228,SUPPORT_LEVEL,support,,true,1321,true,PUT_TRIGGER,7224.99,3.01,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48bded312af1,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Supports are: 7233 (major),2026-05-01,2026-04-30,7233,7233,7233,MAJOR_SUPPORT,support,major,true,1321,true,PUT_TRIGGER,7224.99,8.01,not_touched,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56cea23db3db,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7238,2026-05-01,2026-04-30,7238,7238,7238,RESISTANCE_ONLY,resistance,resistance_only,false,1321,true,PREV_CLOSE,7246.75,8.75,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5c47e604644,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7242 (major),2026-05-01,2026-04-30,7242,7242,7242,RESISTANCE_ONLY,resistance,major|resistance_only,false,1321,true,PREV_CLOSE,7246.75,4.75,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cfe8071e901,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7251 (major),2026-05-01,2026-04-30,7251,7251,7251,RESISTANCE_ONLY,resistance,major|resistance_only,false,1321,true,PREV_CLOSE,7246.75,4.25,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d7afeacaaa9,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"For those who don't mind a very low win rate though 7251 is one spot to try, as is 7276.",2026-05-01,2026-04-30,7251,7251,7251,RESISTANCE_ONLY,support,resistance_only,false,1321,true,PREV_CLOSE,7246.75,4.25,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74a393d62e09,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"Next slate of targets are 7252, 7267, 7297.",2026-05-01,2026-04-30,7252,7252,7252,SUPPORT_LEVEL,support,target_reference,true,1321,true,PREV_CLOSE,7246.75,5.25,entry_model_available,2026-04-30 17:00,2026-04-30 18:00,2026-04-30 17:51,2026-04-30 18:51,7251.25,0.75,2026-04-30 18:05,2026-04-30 19:05,false,2026-04-30 18:19,2026-04-30 19:19,2026-04-30 18:24,2026-04-30 19:24,2026-04-30 19:20,2026-04-30 20:20,acceptance_3m_next_open,2026-04-30 18:25,2026-04-30 19:25,7252.75,true,2,0.25,true,false,false,false,true,4.5,0.25,true,true,false,false,true,4.5,3,true,true,false,false,true,6,3,true,true,false,false,48,6.25,true,true,true,true,true
a2066a973779,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"Next slate of targets are 7253, 7267, 7297.",2026-05-01,2026-04-30,7253,7253,7253,SUPPORT_LEVEL,support,target_reference,true,1321,true,PREV_CLOSE,7246.75,6.25,entry_model_available,2026-04-30 17:00,2026-04-30 18:00,2026-04-30 17:00,2026-04-30 18:00,7252,1,2026-04-30 17:00,2026-04-30 18:00,true,2026-04-30 17:01,2026-04-30 18:01,2026-04-30 17:02,2026-04-30 18:02,2026-04-30 17:08,2026-04-30 18:08,acceptance_3m_next_open,2026-04-30 17:03,2026-04-30 18:03,7255.25,true,5.5,2.5,true,true,false,false,true,8.25,2.5,true,true,true,false,true,8.25,2.5,true,true,true,false,true,8.25,9,true,true,true,false,45.5,9,true,true,true,true,true
b5cb7a626473,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7265,2026-05-01,2026-04-30,7265,7265,7265,RESISTANCE_ONLY,resistance,resistance_only,false,1321,true,CALL_TRIGGER,7268.51,3.51,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3d3e3c826de,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"Next slate of targets are 7252, 7267, 7297.",2026-05-01,2026-04-30,7267,7267,7267,SUPPORT_LEVEL,support,target_reference,true,1321,true,CALL_TRIGGER,7268.51,1.51,entry_model_available,2026-05-01 07:14,2026-05-01 08:14,2026-05-01 07:14,2026-05-01 08:14,7262.75,4.25,2026-05-01 07:23,2026-05-01 08:23,false,2026-05-01 08:32,2026-05-01 09:32,2026-05-01 08:33,2026-05-01 09:33,2026-05-01 08:34,2026-05-01 09:34,acceptance_3m_next_open,2026-05-01 08:34,2026-05-01 09:34,7273,true,4.25,0.75,true,true,false,false,true,4.5,2.25,true,true,false,false,true,25.5,2.75,true,true,true,true,true,27.75,2.75,true,true,true,true,27.75,17.5,true,true,true,true,true
a541f84c1a48,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7272,2026-05-01,2026-04-30,7272,7272,7272,RESISTANCE_ONLY,resistance,resistance_only,false,1321,true,CALL_TRIGGER,7268.51,3.49,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e8d7adcba6f,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7276 (major),2026-05-01,2026-04-30,7276,7276,7276,RESISTANCE_ONLY,resistance,major|resistance_only,false,1321,true,ext+1,7281.97,5.97,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996316d97740,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"For those who don't mind a very low win rate though 7251 is one spot to try, as is 7276.",2026-05-01,2026-04-30,7276,7276,7276,RESISTANCE_ONLY,support,resistance_only,false,1321,true,ext+1,7281.97,5.97,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62255e9417e5,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7287,2026-05-01,2026-04-30,7287,7287,7287,RESISTANCE_ONLY,resistance,resistance_only,false,1321,true,ext+1,7281.97,5.03,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bf8f9700512,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7297 (major),2026-05-01,2026-04-30,7297,7297,7297,RESISTANCE_ONLY,resistance,major|resistance_only|target_reference,false,1321,true,ext+2,7292.85,4.15,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f659dd28cc4,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,"Next slate of targets are 7252, 7267, 7297.",2026-05-01,2026-04-30,7297,7297,7297,RESISTANCE_ONLY,support,target_reference|resistance_only,false,1321,true,ext+2,7292.85,4.15,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fd1e3fe45c2,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7305,2026-05-01,2026-04-30,7305,7305,7305,RESISTANCE_ONLY,resistance,resistance_only,false,1321,true,ext+3,7303.73,1.27,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb7dfd589d23,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7310,2026-05-01,2026-04-30,7310,7310,7310,RESISTANCE_ONLY,resistance,resistance_only,false,1321,true,ext+3,7303.73,6.27,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15464c7d2674,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7328 (major),2026-05-01,2026-04-30,7328,7328,7328,RESISTANCE_ONLY,resistance,major|resistance_only,false,1321,true,ext+4,7319.22,8.78,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854a5a9108ff,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7343,2026-05-01,2026-04-30,7343,7343,7343,RESISTANCE_ONLY,resistance,resistance_only,false,1321,true,ATR+1,7338.95,4.05,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530b5afd7def,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7351 (major),2026-05-01,2026-04-30,7351,7351,7351,RESISTANCE_ONLY,resistance,major|resistance_only,false,1321,true,ATR+1,7338.95,12.05,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f095e4ab808,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7358,2026-05-01,2026-04-30,7358,7358,7358,RESISTANCE_ONLY,resistance,resistance_only,false,1321,true,ATR+1,7338.95,19.05,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a049e011f87,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7366 (major),2026-05-01,2026-04-30,7366,7366,7366,RESISTANCE_ONLY,resistance,major|resistance_only,false,1321,true,ATR+1,7338.95,27.05,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3faa1f655c03,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7380,2026-05-01,2026-04-30,7380,7380,7380,RESISTANCE_ONLY,resistance,resistance_only,false,1321,true,ATR+1,7338.95,41.05,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78e0f547f62f,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7384 (major),2026-05-01,2026-04-30,7384,7384,7384,RESISTANCE_ONLY,resistance,major|resistance_only,false,1321,true,ATR+1,7338.95,45.05,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f366965d0de9,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7390 (major),2026-05-01,2026-04-30,7390,7390,7390,RESISTANCE_ONLY,resistance,major|resistance_only,false,1321,true,ATR+1,7338.95,51.05,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3467bfa656b,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7398,2026-05-01,2026-04-30,7398,7398,7398,RESISTANCE_ONLY,resistance,resistance_only,false,1321,true,ATR+1,7338.95,59.05,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384117b6c8a6,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7406 (major),2026-05-01,2026-04-30,7406,7406,7406,RESISTANCE_ONLY,resistance,major|resistance_only,false,1321,true,ATR+1,7338.95,67.05,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3aebc2ec37e,longer-mancini-logs,daily_plan_text,data/research/mancini/The Longer Mancini Logs.txt,false,Resistances are: 7416 (major),2026-05-01,2026-04-30,7416,7416,7416,RESISTANCE_ONLY,resistance,major|resistance_only,false,1321,true,ATR+1,7338.95,77.05,not_long_eligible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
