training_row_id,row_origin,raw_file,line,plan_date,pub_date,session_date,packet_id,setup_level,swept_low,recovered_level,entry_price,entry_timestamp_et,source_mode,source_confidence_score,significant_low_score,prior_touch_count,prior_hold_minutes,prior_bounce_points,major_source_bonus,flush_depth,flush_depth_ticks,approach_velocity,multi_level_flush_count,volume_on_trap_bar,median_volume_30m,flush_score,reclaim_score,reclaim_close_location,reclaim_range,acceptance_closes_above_L,non_acceptance_score,non_acceptance_score_with_outcome_audit,non_acceptance_closes,reclaim_minutes_from_trap,squeeze_score,candidate_score,target_room,risk_to_sweep,target_R,next_trusted_level_above,next_trusted_level_source,next_trusted_level_role,next_trusted_level_pub_date,time_of_day_bucket,visual_sanity_status,source_blocker_count,bars_available,window_csv,acceptance_family_model,hard_reject,hard_reject_reasons
direct-d10962d464ae7ab8,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1369,2026-04-29,2026-04-28,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,7185.0,7171.0,7185.0,7188.25,2026-04-28T05:52:00-04:00,context_recap,0.4,0.6948,5,53.0,6.75,1.0,14.0,56.0,1.0375,3,1071.0,483.0,0.8797,0.8,0.3333,0.75,15,0.4,0.4,0,,0.035,0.5966,-2.25,17.5,-0.1286,7186.0,daily_plan_text,RESISTANCE_ONLY,2026-04-28,overnight_premarket,dangerous_demote_for_training,2,31,artifacts\research\hermes-mancini-event-packets\windows\20260428_0607_7185.0_a8043403abe4.csv,simple_reclaim_unclassified,true,target_missing_or_below_entry
direct-346fcb50fc1c1605,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1375,2026-04-29,2026-04-28,2026-04-23,,7085.0,7080.0,7085.0,7160.5,2026-04-22T18:00:00-04:00,context_recap,0.4,0.7604,4,5.0,67.25,1.0,5.0,20.0,2.7976,0,377.0,195.0,0.6621,0.8,0.0,0.75,16,0.7,0.8,16,,0.0,0.5625,-13.5,80.75,-0.1672,7147.0,daily_plan_text,FIRST_SUPPORT_CAUTION,2026-04-28,post_rth,,2,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry;future_target_leakage;source_after_entry_leakage
direct-cfc909b4ad6bf557,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1379,2026-04-29,2026-04-28,2026-04-29,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,1912.0,625.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.13,,,,,,,,missing,,1,869,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-139f992b9b7c3059,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1387,2026-04-29,2026-04-28,2026-04-29,,7080.0,7080.0,7080.0,7175.5,2026-04-28T18:00:00-04:00,data_context,0.2,0.2,0,0.0,0.0,1.0,0.0,0.0,3.4815,0,1912.0,625.0,0.45,0.8,0.25,1.0,16,0.7,0.8,16,,0.0,0.36,-90.5,95.75,-0.9452,7085.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-28,post_rth,,1,869,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-e5f58bfe2d59138f,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1405,2026-04-29,2026-04-28,2026-04-24,,7180.0,,7180.0,7181.0,2026-04-24T06:23:00-04:00,context_recap,0.4,1.0,10,263.0,20.5,1.0,,,,0,661.0,213.0,0.2,1.0,0.6818,5.5,14,0.7,0.7,3,,0.035,0.587,0.0,,0.0,7181.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-28,overnight_premarket,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry;future_target_leakage;source_after_entry_leakage
direct-df64d6db8141fafe,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1415,2026-04-29,2026-04-28,2026-04-29,,7180.0,7161.0,7180.0,7181.0,2026-04-28T19:00:00-04:00,planned_setup,0.55,0.8562,109,712.0,8.5,1.0,19.0,76.0,0.4815,2,1912.0,625.0,0.7435,1.0,0.75,2.0,16,0.7,0.8,3,,0.0,0.6678,0.0,20.25,0.0,7181.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-28,post_rth,,3,869,,ladder_first_reclaim,true,no_reclaim;target_missing_or_below_entry
direct-bc0d10edd9256069,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1415,2026-04-29,2026-04-28,2026-04-29,,7161.0,7161.0,7161.0,7175.5,2026-04-28T18:00:00-04:00,planned_setup,0.55,0.6729,2,53.0,13.0,1.0,0.0,0.0,0.4815,0,1912.0,625.0,0.2602,0.8,0.25,1.0,16,0.7,0.8,16,,0.0,0.4753,-9.5,14.75,-0.6441,7166.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-28,post_rth,,3,869,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-ff69afa2586fff83,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1417,2026-04-29,2026-04-28,2026-04-29,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,1912.0,625.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.13,,,,,,,,missing,,1,869,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-6b0a982779f6dd7f,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1428,2026-04-29,2026-04-28,2026-04-29,,7185.0,,7185.0,7185.5,2026-04-28T19:13:00-04:00,context_recap,0.4,0.7937,193,402.0,3.5,1.0,,,,0,1912.0,625.0,0.2,1.0,0.6667,1.5,4,0.0,0.1,0,,0.2687,0.5822,0.5,,2.0,7186.0,daily_plan_text,RESISTANCE_ONLY,2026-04-28,post_rth,,1,869,,simple_reclaim_unclassified,true,no_reclaim;target_too_close_for_slippage
direct-803350e9a8631621,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1442,2026-04-29,2026-04-28,2026-04-29,,7135.0,7149.0,7135.0,7175.5,2026-04-28T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,-14.0,-56.0,0.9259,2,1912.0,625.0,0.4491,0.8,0.25,1.0,16,0.7,0.8,16,,0.0,0.3948,-28.5,26.75,-1.0654,7147.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-28,post_rth,,3,869,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-1961ca10363b6256,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1442,2026-04-29,2026-04-28,2026-04-29,,7180.0,7149.0,7180.0,7181.0,2026-04-28T19:00:00-04:00,planned_setup,0.55,0.8562,109,712.0,8.5,1.0,31.0,124.0,0.9259,4,1912.0,625.0,0.8657,1.0,0.75,2.0,16,0.7,0.8,3,,0.0,0.6922,0.0,32.25,0.0,7181.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-28,post_rth,,3,869,,ladder_first_reclaim,true,no_reclaim;target_missing_or_below_entry
direct-17a72334f349e9b4,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1442,2026-04-29,2026-04-28,2026-04-29,,7149.0,7149.0,7149.0,7175.5,2026-04-28T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,0.0,0.0,0.9259,0,1912.0,625.0,0.3157,0.8,0.25,1.0,16,0.7,0.8,16,,0.0,0.3681,-15.5,26.75,-0.5794,7160.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-28,post_rth,,3,869,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-5f2b8eec36cf0a42,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1444,2026-04-29,2026-04-28,2026-04-29,,,,,,,planned_setup,0.55,0.2,0,0.0,0.0,1.0,,,,0,1912.0,625.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.145,,,,,,,,missing,,1,869,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-805e5d084a450d38,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1450,2026-04-29,2026-04-28,2026-04-23,,7147.0,7146.0,7147.0,7160.5,2026-04-22T18:00:00-04:00,data_context,0.2,1.0,70,1190.0,34.5,1.0,1.0,4.0,-0.3452,0,377.0,195.0,0.2371,0.8,0.0,0.75,16,0.7,0.8,16,,0.0,0.5174,-0.5,14.75,-0.0339,7160.0,daily_plan_text,FIRST_SUPPORT_CAUTION,2026-04-28,post_rth,,2,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry;future_target_leakage;source_after_entry_leakage
direct-6ce1e0f6c217d895,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1476,2026-04-29,2026-04-28,2026-04-29,,7085.0,7068.0,7085.0,7175.5,2026-04-28T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,17.0,68.0,3.9259,3,1912.0,625.0,1.0,0.8,0.25,1.0,16,0.7,0.8,16,,0.0,0.505,-28.5,107.75,-0.2645,7147.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-28,post_rth,,3,869,,ladder_first_reclaim,true,no_reclaim;target_missing_or_below_entry
direct-4549f44eb3746a2e,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1476,2026-04-29,2026-04-28,2026-04-29,,7104.0,7068.0,7104.0,7175.5,2026-04-28T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,36.0,144.0,3.9259,5,1912.0,625.0,1.0,0.8,0.25,1.0,16,0.7,0.8,16,,0.0,0.505,-28.5,107.75,-0.2645,7147.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-28,post_rth,,3,869,,ladder_first_reclaim,true,no_reclaim;target_missing_or_below_entry
direct-86642a2d641c2e4c,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1476,2026-04-29,2026-04-28,2026-04-29,,7068.0,7068.0,7068.0,7175.5,2026-04-28T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,0.0,0.0,3.9259,0,1912.0,625.0,0.45,0.8,0.25,1.0,16,0.7,0.8,16,,0.0,0.395,-95.5,107.75,-0.8863,7080.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-28,post_rth,,3,869,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-21593c19efa52126,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1476,2026-04-29,2026-04-28,2026-04-29,,7147.0,7068.0,7147.0,7175.5,2026-04-28T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,79.0,316.0,3.9259,11,1912.0,625.0,1.0,0.8,0.25,1.0,16,0.7,0.8,16,,0.0,0.505,-15.5,107.75,-0.1439,7160.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-28,post_rth,,3,869,,ladder_first_reclaim,true,no_reclaim;target_missing_or_below_entry
direct-481662e027fa7930,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1480,2026-04-29,2026-04-28,2026-04-24,,7180.0,7180.0,7180.0,7181.0,2026-04-24T06:23:00-04:00,context_recap,0.4,1.0,10,263.0,20.5,1.0,0.0,0.0,3.4,0,661.0,213.0,0.45,1.0,0.6818,5.5,14,0.7,0.7,3,,0.735,0.777,44.0,1.25,35.2,7225.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-28,overnight_premarket,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-1fb99f76a4bd0f46,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1482,2026-04-29,2026-04-28,2026-04-29,,,,,,,negative_control,0.0,0.2,0,0.0,0.0,1.0,,,,0,1912.0,625.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.09,,,,,,,,missing,,1,869,,simple_reclaim_unclassified,true,source_negative_control;missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-fc66919f281a4632,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1498,2026-04-28,2026-04-27,2026-04-28,,7085.0,7085.0,7085.0,7216.75,2026-04-27T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,0.0,0.0,2.9667,0,247.0,247.0,0.35,1.0,0.5,0.5,16,0.7,0.8,16,,0.0,0.41,-16.75,132.0,-0.1269,7200.0,daily_plan_text,RESISTANCE_ONLY,2026-04-27,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-1a013f62e8efef73,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1500,2026-04-28,2026-04-27,2026-04-23,,7085.0,,7085.0,7160.5,2026-04-22T18:00:00-04:00,actual_recap,0.2,0.7604,4,5.0,67.25,1.0,,,,0,377.0,195.0,0.1933,0.8,0.0,0.75,16,0.7,0.8,16,,0.7,0.5888,43.5,,174.0,7204.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-27,post_rth,,2,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-2a987a3b0facdd28,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1536,2026-04-28,2026-04-27,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,7085.0,7171.0,7085.0,7188.25,2026-04-28T05:52:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,-86.0,-344.0,1.0375,10,1071.0,483.0,0.5297,0.8,0.3333,0.75,15,0.4,0.4,0,,0.035,0.4029,-83.25,17.5,-4.7571,7105.0,daily_plan_text,SUPPORT_LEVEL,2026-04-27,overnight_premarket,dangerous_demote_for_training,2,31,artifacts\research\hermes-mancini-event-packets\windows\20260428_0607_7185.0_a8043403abe4.csv,simple_reclaim_unclassified,true,target_missing_or_below_entry
direct-d23f4c95afe3b6b2,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1536,2026-04-28,2026-04-27,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,7185.0,7171.0,7185.0,7188.25,2026-04-28T05:52:00-04:00,context_recap,0.4,0.6948,5,53.0,6.75,1.0,14.0,56.0,1.0375,4,1071.0,483.0,0.8797,0.8,0.3333,0.75,15,0.4,0.4,0,,0.5689,0.7034,11.75,17.5,0.6714,7200.0,daily_plan_text,SUPPORT_LEVEL,2026-04-27,overnight_premarket,dangerous_demote_for_training,2,31,artifacts\research\hermes-mancini-event-packets\windows\20260428_0607_7185.0_a8043403abe4.csv,simple_reclaim_unclassified,false,
direct-926ae785b64f6773,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1542,2026-04-28,2026-04-27,2026-04-23,,7085.0,7080.0,7085.0,7160.5,2026-04-22T18:00:00-04:00,context_recap,0.4,0.7604,4,5.0,67.25,1.0,5.0,20.0,2.7976,0,377.0,195.0,0.6621,0.8,0.0,0.75,16,0.7,0.8,16,,0.0,0.5625,-55.5,80.75,-0.6873,7105.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-27,post_rth,,2,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry;future_target_leakage;source_after_entry_leakage
direct-634098b51695014e,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1552,2026-04-28,2026-04-27,2026-04-28,,,,,,,data_context,0.2,0.2,0,0.0,0.0,1.0,,,,0,247.0,247.0,0.1,0.0,,,0,0.0,0.0,0,,0.0,0.09,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-793563729d601825,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1554,2026-04-28,2026-04-27,2026-04-23,,7147.0,7080.0,7147.0,7160.5,2026-04-22T18:00:00-04:00,context_recap,0.4,1.0,70,1190.0,34.5,1.0,67.0,268.0,2.7976,6,377.0,195.0,0.9933,0.8,0.0,0.75,16,0.7,0.8,16,,0.5173,0.7921,43.5,80.75,0.5387,7204.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-27,post_rth,,2,1320,,ladder_first_reclaim,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-a5429a4181db12d6,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1568,2026-04-28,2026-04-27,2026-04-24,,7185.0,,7185.0,7187.25,2026-04-24T06:29:00-04:00,context_recap,0.4,0.9438,42,426.0,15.5,1.0,,,,0,661.0,213.0,0.2,1.0,0.9583,6.0,3,0.0,0.0,0,,0.735,0.7129,12.75,,51.0,7200.0,daily_plan_text,SUPPORT_LEVEL,2026-04-27,overnight_premarket,,4,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-6d47f86b1a685778,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1578,2026-04-28,2026-04-27,2026-04-28,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,247.0,247.0,0.1,0.0,,,0,0.0,0.0,0,,0.0,0.11,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-c589adda0820d4af,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1582,2026-04-28,2026-04-27,2026-04-28,,7105.0,7105.0,7105.0,7216.75,2026-04-27T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,0.0,0.0,2.3,0,247.0,247.0,0.35,1.0,0.5,0.5,16,0.7,0.8,16,,0.0,0.41,-36.75,112.0,-0.3281,7180.0,daily_plan_text,RESISTANCE_ONLY,2026-04-27,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-97c54ce603520832,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1584,2026-04-28,2026-04-27,2026-04-28,,7147.0,7180.0,7147.0,7216.75,2026-04-27T18:00:00-04:00,planned_setup,0.55,1.0,11,275.0,36.0,1.0,-33.0,-132.0,-0.2,7,247.0,247.0,0.3,1.0,0.5,0.5,16,0.7,0.8,16,,0.0,0.615,-41.75,37.0,-1.1284,7175.0,daily_plan_text,RESISTANCE_ONLY,2026-04-27,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-765973b3ce87b242,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1584,2026-04-28,2026-04-27,2026-04-28,,7135.0,7180.0,7135.0,7216.75,2026-04-27T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,-45.0,-180.0,-0.2,8,247.0,247.0,0.3,1.0,0.5,0.5,16,0.7,0.8,16,,0.0,0.415,-69.75,37.0,-1.8851,7147.0,daily_plan_text,RESISTANCE_ONLY,2026-04-27,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-c92af9149ea856c9,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1586,2026-04-28,2026-04-27,2026-04-28,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,247.0,247.0,0.1,0.0,,,0,0.0,0.0,0,,0.0,0.11,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-3d9437a4bf24efc6,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1597,2026-04-28,2026-04-27,2026-04-28,,7153.0,,7153.0,7216.75,2026-04-27T18:00:00-04:00,context_recap,0.4,1.0,103,317.0,30.0,1.0,,,,0,247.0,247.0,0.1,1.0,0.5,0.5,16,0.7,0.8,16,,0.0,0.56,-41.75,,-167.0,7175.0,daily_plan_text,RESISTANCE_ONLY,2026-04-27,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-b72ed66dc9317247,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1601,2026-04-28,2026-04-27,2026-04-28,,7180.0,7180.0,7180.0,7216.75,2026-04-27T18:00:00-04:00,planned_setup,0.55,0.7906,14,160.0,3.25,1.0,0.0,0.0,-0.2,0,247.0,247.0,0.1,1.0,0.5,0.5,16,0.7,0.8,16,,0.0,0.5227,-16.75,37.0,-0.4527,7200.0,daily_plan_text,RESISTANCE_ONLY,2026-04-27,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-a1399edfe21d3dd2,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1601,2026-04-28,2026-04-27,2026-04-28,,7147.0,7180.0,7147.0,7216.75,2026-04-27T18:00:00-04:00,planned_setup,0.55,1.0,11,275.0,36.0,1.0,-33.0,-132.0,-0.2,7,247.0,247.0,0.3,1.0,0.5,0.5,16,0.7,0.8,16,,0.0,0.615,-41.75,37.0,-1.1284,7175.0,daily_plan_text,RESISTANCE_ONLY,2026-04-27,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-f0ac60d8fda9988f,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1603,2026-04-28,2026-04-27,2026-04-24,,7185.0,,7185.0,7187.25,2026-04-24T06:29:00-04:00,planned_setup,0.55,0.9438,42,426.0,15.5,1.0,,,,0,661.0,213.0,0.2,1.0,0.9583,6.0,3,0.0,0.0,0,,0.735,0.7279,12.75,,51.0,7200.0,daily_plan_text,SUPPORT_LEVEL,2026-04-27,overnight_premarket,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-06daa711d307e2ff,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1617,2026-04-28,2026-04-27,2026-04-24,,7180.0,,7180.0,7181.0,2026-04-24T06:23:00-04:00,context_recap,0.4,1.0,10,263.0,20.5,1.0,,,,0,661.0,213.0,0.2,1.0,0.6818,5.5,14,0.7,0.7,3,,0.735,0.727,19.0,,76.0,7200.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-27,overnight_premarket,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-9e325dfd47ec79a5,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1619,2026-04-28,2026-04-27,2026-04-22,,7147.0,,7147.0,7148.25,2026-04-22T07:04:00-04:00,planned_setup,0.55,1.0,81,704.0,26.0,1.0,,,,0,358.0,244.0,0.1467,1.0,0.7692,3.25,16,0.7,0.8,8,,0.735,0.7313,26.75,,107.0,7175.0,daily_plan_text,SUPPORT_LEVEL,2026-04-27,overnight_premarket,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-f01e8fbce383fe20,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1625,2026-04-28,2026-04-27,2026-04-28,,7177.0,7177.0,7177.0,7216.75,2026-04-27T18:00:00-04:00,context_recap,0.4,0.825,21,536.0,6.0,1.0,0.0,0.0,-0.1,0,247.0,247.0,0.1,1.0,0.5,0.5,16,0.7,0.8,16,,0.0,0.5162,-36.75,40.0,-0.9187,7180.0,daily_plan_text,RESISTANCE_ONLY,2026-04-27,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-6078617871c1e102,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1644,2026-04-28,2026-04-27,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,7085.0,7161.0,7085.0,7188.25,2026-04-28T05:52:00-04:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,-76.0,-304.0,1.5375,8,1071.0,483.0,0.5922,0.8,0.3333,0.75,15,0.4,0.4,0,,0.035,0.4754,-83.25,27.5,-3.0273,7105.0,daily_plan_text,SUPPORT_LEVEL,2026-04-27,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260428_0607_7185.0_a8043403abe4.csv,simple_reclaim_unclassified,true,target_missing_or_below_entry
direct-d8b4f7c02644ea68,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1644,2026-04-28,2026-04-27,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,7161.0,7161.0,7161.0,7188.25,2026-04-28T05:52:00-04:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,0.0,0.0,1.5375,0,1071.0,483.0,0.3922,0.8,0.3333,0.75,15,0.4,0.4,0,,0.035,0.4354,-13.25,27.5,-0.4818,7175.0,daily_plan_text,SUPPORT_LEVEL,2026-04-27,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260428_0607_7185.0_a8043403abe4.csv,simple_reclaim_unclassified,true,target_missing_or_below_entry
direct-465ca6182e138a7a,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1644,2026-04-28,2026-04-27,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,7135.0,7161.0,7135.0,7188.25,2026-04-28T05:52:00-04:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,-26.0,-104.0,1.5375,3,1071.0,483.0,0.5922,0.8,0.3333,0.75,15,0.4,0.4,0,,0.035,0.4754,-41.25,27.5,-1.5,7147.0,daily_plan_text,SUPPORT_LEVEL,2026-04-27,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260428_0607_7185.0_a8043403abe4.csv,simple_reclaim_unclassified,true,target_missing_or_below_entry
direct-2fc9fb7ecb89bf81,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1644,2026-04-28,2026-04-27,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,7080.0,7161.0,7080.0,7188.25,2026-04-28T05:52:00-04:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,-81.0,-324.0,1.5375,9,1071.0,483.0,0.5922,0.8,0.3333,0.75,15,0.4,0.4,0,,0.035,0.4754,-103.25,27.5,-3.7545,7085.0,daily_plan_text,SUPPORT_LEVEL,2026-04-27,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260428_0607_7185.0_a8043403abe4.csv,simple_reclaim_unclassified,true,target_missing_or_below_entry
direct-7a8a198b5466f297,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1644,2026-04-28,2026-04-27,2026-04-28,mancini-es1m:2026-04-28T0607:7185.0:a8043403abe4,7185.0,7161.0,7185.0,7188.25,2026-04-28T05:52:00-04:00,actual_recap,1.0,0.6948,5,53.0,6.75,1.0,24.0,96.0,1.5375,5,1071.0,483.0,0.9422,0.8,0.3333,0.75,15,0.4,0.4,0,,0.5384,0.7698,11.75,27.5,0.4273,7200.0,daily_plan_text,SUPPORT_LEVEL,2026-04-27,overnight_premarket,dangerous_demote_for_training,1,31,artifacts\research\hermes-mancini-event-packets\windows\20260428_0607_7185.0_a8043403abe4.csv,simple_reclaim_unclassified,false,
direct-94b79b9db016d075,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,1650,2026-04-28,2026-04-27,2026-04-28,,,,,,,negative_control,0.0,0.2,0,0.0,0.0,1.0,,,,0,247.0,247.0,0.1,0.0,,,0,0.0,0.0,0,,0.0,0.07,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,source_negative_control;missing_setup_level;no_reclaim;target_missing_or_below_entry
